date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-08-27,229287.023146,394.0,52722200.0,0.005858,170161.0,0.0,10396.759731,
2016-08-28,91653.11714,334.0,51394100.0,0.00571,240770.0,0.0,7768.210299,
2016-08-29,97122.655106,351.0,53338500.0,0.005927,118219.0,0.0,7145.503416,
2016-08-30,174261.404118,335.0,52675100.0,0.005853,95943.0,0.0,6960.105948,
2016-08-31,189174.215304,353.0,52810100.0,0.005868,159010.0,0.0,6890.946893,
2016-09-01,70125.801769,357.0,51288500.0,0.005699,121379.0,0.0,5167.589508,
2016-09-02,93821.273034,359.0,50281600.0,0.005587,69772.0,0.0,5920.702695,
2016-09-03,139932.205923,325.0,50250100.0,0.005583,91693.0,0.0,4615.087132,
2016-09-04,89158.175872,323.0,51550600.0,0.005728,114152.0,0.0,5584.642958,
2016-09-05,160387.594576,314.0,50830400.0,0.005648,80711.0,0.0,4981.616445,
2016-09-06,95962.8851,328.0,51523500.0,0.005725,151265.0,0.0,5776.889704,
2016-09-07,79058.567484,330.0,51331200.0,0.005703,167523.0,0.0,5440.854798,
2016-09-08,30089.8098,331.0,51297800.0,0.0057,82533.0,0.0,3601.658449,
2016-09-09,129258.456355,385.0,50966800.0,0.005663,193607.0,0.0,8346.825781,
2016-09-10,70062.74103,356.0,55030000.0,0.006114,122676.0,0.0,6715.239206,
2016-09-11,45299.317692,309.0,53082900.0,0.005898,53542.0,0.0,3634.210591,
2016-09-12,95348.08845,300.0,51432500.0,0.005715,60043.0,0.0,4269.267123,
2016-09-13,43660.809232,343.0,51640500.0,0.005738,40218.0,0.0,3526.345349,
2016-09-14,87282.069875,307.0,52607700.0,0.005845,38958.0,0.0,4049.369826,
2016-09-15,102630.045336,305.0,51249000.0,0.005694,95900.0,0.0,4900.737271,
2016-09-16,190961.156238,358.0,51053300.0,0.005673,178507.0,0.0,6491.830975,
2016-09-17,100405.135701,342.0,49493400.0,0.005499,88160.0,0.0,5128.080338,
2016-09-18,162324.973994,359.0,47579300.0,0.005287,106492.0,0.0,6319.157055,
2016-09-19,302110.1153,328.0,46391800.0,0.005155,59635.0,0.0,4384.188001,
2016-09-20,32006.22096,319.0,46437700.0,0.00516,44593.0,0.0,3332.088747,
2016-09-21,44517.244707,323.0,46901600.0,0.005211,89011.0,0.0,3894.800566,
2016-09-22,62605.916208,333.0,48745100.0,0.005416,56257.0,0.0,3814.460392,
2016-09-23,86700.384916,356.0,47672200.0,0.005297,40640.0,0.0,3750.166765,
2016-09-24,272184.387772,386.0,47255500.0,0.005251,16142.0,0.0,5934.493384,
2016-09-25,70018.79205,346.0,46503600.0,0.005167,46872.0,0.0,4521.908906,
2016-09-26,52152.715735,376.0,45941800.0,0.005105,78480.0,0.0,5189.610848,
2016-09-27,170908.105575,446.0,44884500.0,0.004987,240493.0,0.0,9765.894494,
2016-09-28,65465.318825,358.0,40925600.0,0.004547,132509.0,0.0,4550.845548,
2016-09-29,761165.20326,489.0,41577300.0,0.00462,299521.0,0.0,12786.440133,
2016-09-30,77456.411472,402.0,36431000.0,0.004048,185871.0,0.0,5977.414875,
2016-10-01,25836.36507,339.0,39365200.0,0.004374,54594.0,0.0,3325.237701,
2016-10-02,28624.19938,352.0,39926200.0,0.004436,23396.0,0.0,3753.376676,
2016-10-03,92277.823012,383.0,39089800.0,0.004343,38939.0,0.0,4040.135479,
2016-10-04,87817.03853,372.0,38566500.0,0.004285,54405.0,0.0,4824.524286,
2016-10-05,56531.652128,373.0,38300600.0,0.004256,31162.0,0.0,4705.274123,
2016-10-06,67301.47305,390.0,39145900.0,0.00435,26339.0,0.0,4702.6591,
2016-10-07,54239.531256,389.0,39583500.0,0.004398,127648.0,0.0,6083.886449,
2016-10-08,73742.823261,387.0,36259700.0,0.004029,66933.0,0.0,5060.27633,
2016-10-09,24345.740353,361.0,35577700.0,0.003953,34308.0,0.0,3618.064735,
2016-10-10,65793.798822,403.0,34893000.0,0.003877,142522.0,0.0,7426.006518,
2016-10-11,136622.186131,504.0,31924700.0,0.003547,708261.0,0.0,13984.669707,
2016-10-12,82006.68942,417.0,40909200.0,0.004545,168465.0,0.0,7637.474121,
2016-10-13,61371.24158,364.0,36401900.0,0.004045,83166.0,0.0,4904.296338,
2016-10-14,71564.756736,365.0,38012400.0,0.004224,112493.0,0.0,5143.002389,
2016-10-15,44665.931025,354.0,38477600.0,0.004275,34639.0,0.0,4041.133268,
2016-10-16,41680.58937,334.0,35906400.0,0.00399,13009.0,0.0,3798.024815,
2016-10-17,111411.45363,378.0,35897900.0,0.003989,86945.0,0.0,5728.144572,
2016-10-18,36334.402818,360.0,34329500.0,0.003814,34164.0,0.0,3731.329276,
2016-10-19,37431.395625,335.0,34877600.0,0.003875,40187.0,0.0,3798.285221,
2016-10-20,57283.387252,351.0,34226700.0,0.003803,70155.0,0.0,4058.778722,
2016-10-21,25490.706108,346.0,33721200.0,0.003747,42624.0,0.0,3267.091297,
2016-10-22,22184.5767,320.0,33341100.0,0.003705,29359.0,0.0,3283.267504,
2016-10-23,25136.475969,370.0,33724900.0,0.003747,56694.0,0.0,4892.87157,
2016-10-24,36541.887368,354.0,33767100.0,0.003752,56939.0,0.0,3871.123937,
2016-10-25,57048.868053,403.0,34907200.0,0.003879,103055.0,0.0,6683.278763,
2016-10-26,51354.925308,322.0,35179000.0,0.003909,36509.0,0.0,3690.55583,
2016-10-27,94454.408828,342.0,34285000.0,0.003809,48702.0,0.0,3521.987016,
2016-10-28,51970.695271,398.0,35437200.0,0.003937,61909.0,0.0,6520.382019,
2016-10-29,74516.876928,433.0,33694600.0,0.003744,113046.0,0.0,8930.694469,
2016-10-30,72040.327515,348.0,31457000.0,0.003495,46940.0,0.0,4278.34587,
2016-10-31,25977.394586,367.0,33461500.0,0.003718,41132.0,0.0,4572.344758,
2016-11-01,66155.241268,397.0,32655200.0,0.003628,86034.0,0.0,7801.305565,
2016-11-02,33748.978305,350.0,34460900.0,0.003829,31717.0,0.0,3544.480714,
2016-11-03,81104.71813,350.0,33792300.0,0.003755,52800.0,0.0,5027.812987,
2016-11-04,10124.07139,323.0,32988700.0,0.003665,16777.0,0.0,2973.705016,
2016-11-05,45520.331706,450.0,33495300.0,0.003722,92488.0,0.0,5961.951967,
2016-11-06,41170.522155,402.0,34962700.0,0.003885,61509.0,0.0,4966.423335,
2016-11-07,37240.15542,379.0,33345400.0,0.003705,83387.0,0.0,4275.251772,
2016-11-08,91724.472164,468.0,37239200.0,0.004138,125635.0,0.0,9047.91943,
2016-11-09,34158.361875,361.0,37122200.0,0.004125,87389.0,0.0,4685.850013,
2016-11-10,65590.83388,404.0,35306800.0,0.003923,95765.0,0.0,6449.940899,
2016-11-11,109065.124896,404.0,37547700.0,0.004172,498999.0,0.0,10233.377492,
2016-11-12,128337.704,464.0,42747300.0,0.00475,197376.0,0.0,9282.432973,
2016-11-13,210304.919599,446.0,43211100.0,0.004801,121811.0,0.0,8368.782144,
2016-11-14,90585.672922,409.0,41318900.0,0.004591,169961.0,0.0,6312.839399,
2016-11-15,64626.26184,397.0,38338400.0,0.00426,109164.0,0.0,6735.361622,
2016-11-16,90848.307,407.0,37720000.0,0.004191,125417.0,0.0,7446.681939,
2016-11-17,32610.005428,377.0,36039900.0,0.004004,98053.0,0.0,5346.672415,
2016-11-18,14003.78658,356.0,36180400.0,0.00402,32246.0,0.0,3188.111658,
2016-11-19,62370.874353,371.0,36066200.0,0.004007,25630.0,0.0,4480.034169,
2016-11-20,43370.502516,401.0,35941600.0,0.003994,56805.0,0.0,3916.278791,
2016-11-21,8060.006207,365.0,35739000.0,0.003971,10950.0,0.0,2977.125887,
2016-11-22,26982.339357,388.0,35490300.0,0.003943,63397.0,0.0,4899.8925,
2016-11-23,38534.6232,377.0,33837000.0,0.00376,22854.0,0.0,4316.376471,
2016-11-24,70675.053552,387.0,33335300.0,0.003704,70388.0,0.0,5065.451597,
2016-11-25,23342.933775,351.0,32443600.0,0.003605,27450.0,0.0,3090.543275,
2016-11-26,21206.589688,375.0,32326100.0,0.003592,80513.0,0.0,3948.731877,
2016-11-27,23057.999716,362.0,33243600.0,0.003694,50158.0,0.0,3645.017077,
2016-11-28,11162.369319,371.0,33041200.0,0.003671,25164.0,0.0,3228.921541,
2016-11-29,20792.453524,361.0,33727600.0,0.003748,26742.0,0.0,4001.464962,
2016-11-30,18102.576735,369.0,33781300.0,0.003753,12622.0,0.0,3693.625,
2016-12-01,51938.213418,432.0,33453400.0,0.003717,47370.0,0.0,5239.174177,
2016-12-02,82344.815604,446.0,32719700.0,0.003636,112369.0,0.0,8203.290293,
2016-12-03,34247.31995,314.0,31548200.0,0.003505,33408.0,0.0,3595.884175,
2016-12-04,12123.2655,309.0,31048000.0,0.00345,14388.0,0.0,2297.986769,
2016-12-05,24901.072245,297.0,32087800.0,0.003565,41901.0,0.0,3256.399012,
2016-12-06,79434.446014,384.0,29798900.0,0.003311,114567.0,0.0,7407.046277,
2016-12-07,28874.216728,293.0,28872500.0,0.003208,90073.0,0.0,4297.639305,
2016-12-08,12538.31124,394.0,31208200.0,0.003468,38625.0,0.0,3591.51898,
2016-12-09,22074.990016,398.0,29981800.0,0.003331,41814.0,0.0,4184.574945,
2016-12-10,23307.84288,395.0,29228800.0,0.003248,28807.0,0.0,3827.00431,
2016-12-11,20546.79318,381.0,30131800.0,0.003348,17412.0,0.0,3111.423747,
2016-12-12,4700.80128,378.0,30960500.0,0.00344,9717.0,0.0,2526.807463,
2016-12-13,12017.637387,361.0,30324900.0,0.003369,15639.0,0.0,2659.280812,
2016-12-14,28025.1742,398.0,29789100.0,0.00331,24447.0,0.0,3069.499969,
2016-12-15,82059.831348,454.0,30606100.0,0.003401,26255.0,0.0,7219.648053,
2016-12-16,48509.124096,409.0,30639700.0,0.003404,41678.0,0.0,4211.541945,
2016-12-17,19081.267808,373.0,32361600.0,0.003596,32836.0,0.0,2805.923786,
2016-12-18,38728.921023,439.0,32641500.0,0.003627,100644.0,0.0,5178.083878,
2016-12-19,198802.01002,494.0,34382500.0,0.00382,107734.0,0.0,4828.076498,
2016-12-20,11844.543836,406.0,33686500.0,0.003743,31798.0,0.0,3183.250122,
2016-12-21,85435.501151,431.0,33576900.0,0.003731,60202.0,0.0,5425.502701,
2016-12-22,53714.669372,424.0,31440800.0,0.003493,87629.0,0.0,3932.832641,
2016-12-23,44373.8124,438.0,32397800.0,0.0036,122783.0,0.0,4842.026145,
2016-12-24,50272.020129,302.0,31758500.0,0.003529,99398.0,0.0,3271.083545,
2016-12-25,45138.911181,247.0,31938900.0,0.003549,49233.0,0.0,2197.2786,
2016-12-26,10523.822868,760.0,32290800.0,0.003588,32883.0,0.0,5169.260185,
2016-12-27,41733.491448,586.0,32200200.0,0.003578,80148.0,0.0,3461.566983,
2016-12-28,39743.582472,436.0,30591300.0,0.003399,87826.0,0.0,4664.523116,
2016-12-29,80372.684223,490.0,32642000.0,0.003627,64921.0,0.0,4415.032133,
2016-12-30,70637.20048,485.0,33655500.0,0.00374,101380.0,0.0,5258.918984,
2016-12-31,34985.425826,437.0,34136900.0,0.003793,26284.0,0.0,3679.055514,
2017-01-01,116569.48896,414.0,33087800.0,0.003676,78880.0,0.0,3860.764592,
2017-01-02,64978.787315,452.0,31006400.0,0.003445,106864.0,0.0,5726.070539,
2017-01-03,92169.57541,436.0,30396000.0,0.003377,70691.0,0.0,4941.399275,
2017-01-04,278004.234276,502.0,32151100.0,0.003572,347165.0,0.0,9976.505953,
2017-01-05,273006.712272,600.0,34123700.0,0.003792,566753.0,0.0,15712.372483,
2017-01-06,178879.009176,525.0,32693700.0,0.003633,184896.0,0.0,11274.868421,
2017-01-07,155311.018629,471.0,29854700.0,0.003317,289376.0,0.0,10616.642504,
2017-01-08,56748.901968,444.0,31574500.0,0.003508,82314.0,0.0,6604.302512,
2017-01-09,120642.951968,433.0,30815200.0,0.003424,99833.0,0.0,4622.143035,
2017-01-10,63750.812964,411.0,32458000.0,0.003606,75660.0,0.0,4208.406936,
2017-01-11,198898.235367,481.0,32406900.0,0.003601,115847.0,0.0,8433.389989,
2017-01-12,78465.082752,460.0,29643500.0,0.003294,104014.0,0.0,7667.112942,
2017-01-13,93209.480155,443.0,31385200.0,0.003487,84278.0,0.0,6629.986587,
2017-01-14,106405.131573,455.0,32410500.0,0.003601,66880.0,0.0,6261.154905,
2017-01-15,61770.291658,465.0,33470900.0,0.003719,72802.0,0.0,5055.663764,
2017-01-16,36299.255299,395.0,33006100.0,0.003667,27101.0,0.0,4073.894252,
2017-01-17,38390.401719,475.0,33025300.0,0.003669,106348.0,0.0,7027.922603,
2017-01-18,231973.916832,450.0,31752200.0,0.003528,84317.0,0.0,6057.568983,
2017-01-19,43298.19524,415.0,31962200.0,0.003551,53326.0,0.0,3888.117923,
2017-01-20,52888.910227,430.0,32249200.0,0.003583,61333.0,0.0,4930.363624,
2017-01-21,42999.414275,423.0,31909200.0,0.003545,46416.0,0.0,4985.676451,
2017-01-22,84204.827,434.0,33176600.0,0.003686,47775.0,0.0,5275.446018,
2017-01-23,58520.318022,429.0,33289600.0,0.003699,67803.0,0.0,4690.502017,
2017-01-24,76052.260818,407.0,33236100.0,0.003693,69622.0,0.0,4673.541158,
2017-01-25,87461.643975,511.0,35127500.0,0.003903,227633.0,0.0,7944.075877,
2017-01-26,327564.987919,668.0,40937400.0,0.004549,503776.0,0.0,15409.824995,
2017-01-27,341008.729132,678.0,46780000.0,0.005198,624751.0,0.0,14323.281418,
2017-01-28,67541.88,533.0,44998100.0,0.005,223403.0,0.0,5998.425926,
2017-01-29,68765.587244,476.0,43394900.0,0.004822,286060.0,0.0,6189.548513,
2017-01-30,66433.435166,464.0,46560200.0,0.005173,99034.0,0.0,5159.825117,
2017-01-31,88856.55975,535.0,47246900.0,0.00525,175057.0,0.0,6329.834772,
2017-02-01,108356.813952,536.0,47197000.0,0.005244,103152.0,0.0,5892.692207,
2017-02-02,172888.18203,560.0,49383300.0,0.005487,293401.0,0.0,10258.056041,
2017-02-03,300620.252766,583.0,56648900.0,0.006294,570173.0,0.0,8863.74566,
2017-02-04,550142.8319,564.0,62546400.0,0.00695,439713.0,0.0,8875.935278,
2017-02-05,166960.557357,608.0,64686200.0,0.007187,470994.0,0.0,7931.353358,
2017-02-06,216271.6587,576.0,57508500.0,0.00639,345827.0,0.0,10389.438802,
2017-02-07,247506.459924,542.0,54395600.0,0.006044,521704.0,0.0,8947.975192,
2017-02-08,150608.225536,524.0,63324500.0,0.007036,301717.0,0.0,7309.61997,
2017-02-09,128790.134505,516.0,60055100.0,0.006673,268138.0,0.0,7312.312512,
2017-02-10,84591.055884,478.0,56768200.0,0.006308,177550.0,0.0,6335.35017,
2017-02-11,32799.164755,456.0,57016000.0,0.006335,180360.0,0.0,4230.417532,
2017-02-12,161422.191424,436.0,62782200.0,0.006976,231800.0,0.0,5781.571252,
2017-02-13,321940.52084,591.0,62188800.0,0.00691,254472.0,0.0,9430.93275,
2017-02-14,78706.026749,603.0,59411200.0,0.006601,117528.0,0.0,6737.628299,
2017-02-15,98242.182051,505.0,60562400.0,0.006729,115753.0,0.0,5566.355426,
2017-02-16,244289.911512,572.0,63727000.0,0.007081,219826.0,0.0,9179.373752,
2017-02-17,173402.273979,585.0,63265100.0,0.007029,174473.0,0.0,8924.178091,
2017-02-18,253983.79116,567.0,64155300.0,0.007128,170619.0,0.0,8871.129746,
2017-02-19,234688.300984,617.0,61765100.0,0.006863,268886.0,0.0,8271.640282,
2017-02-20,86419.884717,475.0,57480300.0,0.006387,161699.0,0.0,4899.314769,
2017-02-21,173642.010487,556.0,58872000.0,0.006541,170227.0,0.0,8329.125053,
2017-02-22,86316.056785,471.0,56762200.0,0.006307,91865.0,0.0,4786.67022,
2017-02-23,53719.623432,510.0,57403100.0,0.006378,121469.0,0.0,5805.242162,
2017-02-24,136671.50367,470.0,61891200.0,0.006877,145516.0,0.0,5486.060096,
2017-02-25,72912.23514,544.0,58994400.0,0.006555,148274.0,0.0,6174.306806,
2017-02-26,107527.02532,507.0,57097300.0,0.006344,84192.0,0.0,5557.052971,
2017-02-27,299975.464085,657.0,58115300.0,0.006457,101345.0,0.0,7409.989534,
2017-02-28,87663.23692,463.0,57693900.0,0.00641,189363.0,0.0,6140.673782,
2017-03-01,249029.133372,591.0,63121000.0,0.007013,588949.0,0.0,29872.885927,
2017-03-02,443697.553548,581.0,70867600.0,0.007874,442488.0,0.0,8845.586543,
2017-03-03,641442.386286,721.0,79174900.0,0.008797,937683.0,0.0,13135.397703,
2017-03-04,345290.456852,565.0,79956200.0,0.008884,392398.0,0.0,5656.5,
2017-03-05,161021.609296,525.0,86360400.0,0.009596,711024.0,0.0,4813.0,
2017-03-06,774577.373768,953.0,99597600.0,0.011066,1425140.0,0.0,19096.927629,
2017-03-07,594227.605752,749.0,98602200.0,0.010956,625104.0,0.0,13547.554999,
2017-03-08,2287867.24849,831.0,98702100.0,0.010967,834043.0,0.0,16889.847343,
2017-03-09,285365.863008,611.0,83721800.0,0.009302,606455.0,0.0,10372.597145,
2017-03-10,320452.572189,599.0,81923800.0,0.009103,562324.0,0.0,10227.831358,
2017-03-11,374466.239379,619.0,81563800.0,0.009063,546893.0,0.0,12082.803117,
2017-03-12,674302.3836,722.0,88559500.0,0.00984,476100.0,0.0,10112.886921,
2017-03-13,1138593.61527,692.0,89178800.0,0.009909,1096580.0,0.0,12476.096726,
2017-03-14,858997.044288,774.0,98498700.0,0.010944,701027.0,0.0,11607.984853,
2017-03-15,573795.017664,736.0,104547000.0,0.011616,497301.0,0.0,12171.038514,
2017-03-16,273117.750336,798.0,101410000.0,0.011268,640608.0,0.0,11583.295229,
2017-03-17,479303.215083,790.0,99976500.0,0.011109,829333.0,0.0,12317.73087,
2017-03-18,687637.743183,655.0,103870000.0,0.011541,930344.0,0.0,10604.63852,
2017-03-19,798071.906412,1087.0,107514000.0,0.011946,2619470.0,0.0,25450.799086,
2017-03-20,899248.8897,984.0,146475000.0,0.016275,2312320.0,0.0,14371.469138,
2017-03-21,804488.379636,935.0,129631000.0,0.014403,1174180.0,0.0,14792.022615,
2017-03-22,973040.09403,945.0,142286000.0,0.01581,1313950.0,0.0,15704.405421,
2017-03-23,849683.796152,858.0,146839000.0,0.016316,801946.0,0.0,15021.431548,
2017-03-24,549775.172356,790.0,134264000.0,0.014918,918205.0,0.0,457346.641832,
2017-03-25,508254.313252,894.0,125381000.0,0.013931,1267940.0,0.0,14250.700038,
2017-03-26,330744.571184,890.0,114201000.0,0.012689,602948.0,0.0,22288.327087,
2017-03-27,437846.01341,848.0,122383000.0,0.013598,647927.0,0.0,11802.628377,
2017-03-28,555123.93098,762.0,119969000.0,0.01333,440369.0,0.0,9369.705186,
2017-03-29,440957.033468,811.0,122347000.0,0.013594,648006.0,0.0,10959.268831,
2017-03-30,301802.53782,836.0,134032000.0,0.014892,496073.0,0.0,9125.781132,
2017-03-31,334640.409054,875.0,125699000.0,0.013967,691479.0,0.0,9727.665463,
2017-04-01,706845.147105,1010.0,134287000.0,0.014921,2447890.0,0.0,16844.462274,
2017-04-02,582229.13,953.0,157994000.0,0.017555,1424000.0,0.0,14582.105974,
2017-04-03,1205570.62022,1085.0,145174000.0,0.01613,3046200.0,0.0,18596.953264,
2017-04-04,935354.443625,866.0,179777000.0,0.019975,1116120.0,0.0,18942.120842,
2017-04-05,326589.499728,758.0,164592000.0,0.018288,703122.0,0.0,8826.461785,
2017-04-06,567389.627424,795.0,157325000.0,0.017481,876617.0,0.0,10656.959569,
2017-04-07,316599.499555,745.0,149323000.0,0.016591,537684.0,0.0,9518.235484,
2017-04-08,339181.477824,725.0,151344000.0,0.016816,566747.0,0.0,8811.726647,
2017-04-09,461287.329237,1052.0,166109000.0,0.018457,1427210.0,0.0,12512.896034,
2017-04-10,912715.389492,1047.0,183982000.0,0.020442,935290.0,0.0,11425.439257,
2017-04-11,449554.825818,872.0,186548000.0,0.020727,624476.0,0.0,9071.505947,
2017-04-12,290799.335589,787.0,177420000.0,0.019713,352057.0,0.0,7611.859031,
2017-04-13,465125.929296,830.0,187240000.0,0.020804,913704.0,0.0,9333.853952,
2017-04-14,540425.266596,856.0,190834000.0,0.021204,646718.0,0.0,9307.997017,
2017-04-15,1881361.18492,1054.0,197651000.0,0.021961,3447680.0,0.0,15309.957944,
2017-04-16,530383.11558,965.0,220588000.0,0.02451,1125710.0,0.0,11575.926381,
2017-04-17,501085.901952,1279.0,217653000.0,0.024184,1170530.0,0.0,10812.859178,
2017-04-18,1463153.54189,1554.0,235395000.0,0.026155,1941180.0,0.0,17119.8272,
2017-04-19,3683866.02974,2152.0,255586000.0,0.028398,11247000.0,0.0,37844.03458,
2017-04-20,1320616.22619,1267.0,292522000.0,0.032502,3557250.0,0.0,16222.582522,
2017-04-21,1740130.64112,1148.0,254881000.0,0.02832,3036720.0,0.0,41443.040703,
2017-04-22,1238477.88236,1195.0,295305000.0,0.032812,2138240.0,0.0,13142.550587,
2017-04-23,1022406.11389,1054.0,288788000.0,0.032087,1484040.0,0.0,13670.987939,
2017-04-24,1442448.57388,1017.0,282409000.0,0.031379,2517040.0,0.0,59842.232242,
2017-04-25,1654134.6919,1419.0,309660000.0,0.034407,5342870.0,0.0,18889.364917,
2017-04-26,3946731.78038,1983.0,336824000.0,0.037425,13731300.0,0.0,32949.880684,
2017-04-27,6607903.74821,2255.0,449886000.0,0.049987,21176600.0,0.0,32853.943267,
2017-04-28,1821726.1309,1485.0,422347000.0,0.046927,7871700.0,0.0,16903.902123,
2017-04-29,6818676.27169,1321.0,436629000.0,0.048514,4997420.0,0.0,14681.760162,
2017-04-30,1490833.7535,1354.0,431966000.0,0.047996,4804860.0,0.0,14160.317996,
2017-05-01,3948657.48058,1669.0,461377000.0,0.051264,9305290.0,0.0,23237.827766,
2017-05-02,3570270.96084,1410.0,474830000.0,0.052759,5264940.0,0.0,15942.973954,
2017-05-03,1487946.48638,1189.0,465385000.0,0.051709,3604820.0,0.0,11857.464355,
2017-05-04,3426919.3514,1475.0,479835000.0,0.053315,10730500.0,0.0,17199.519887,
2017-05-05,12263097.0702,2162.0,570733000.0,0.063415,16512500.0,0.0,25267.743691,
2017-05-06,5592249.88994,1497.0,654404000.0,0.072712,6168840.0,0.0,15240.984737,
2017-05-07,5383057.30973,1929.0,660039000.0,0.073338,21352200.0,0.0,25217.287252,
2017-05-08,12903922.5049,3148.0,894815000.0,0.099424,43509000.0,0.0,30487.388629,
2017-05-09,6547765.83132,2487.0,1121340000.0,0.124593,21064200.0,0.0,21272.445637,
2017-05-10,6758471.2817,1912.0,1044170000.0,0.116019,10328900.0,0.0,17339.47603,
2017-05-11,3745758.00741,1946.0,1001430000.0,0.11127,7214730.0,0.0,27949.67339,
2017-05-12,3046910.60622,1938.0,984546000.0,0.109394,12794300.0,0.0,14407.968954,
2017-05-13,5923701.68052,1957.0,1180110000.0,0.131123,9053670.0,0.0,14633.395707,
2017-05-14,8708736.40245,1833.0,1147820000.0,0.127535,6278030.0,0.0,27358.676805,
2017-05-15,5533226.68267,1691.0,1131620000.0,0.125736,8761660.0,0.0,13084.446496,
2017-05-16,11143792.144,2063.0,1054760000.0,0.117196,14914200.0,0.0,24192.384515,
2017-05-17,7248788.2072,2243.0,947727000.0,0.105303,13923900.0,0.0,23766.133132,
2017-05-18,13132956.8481,3718.0,1081160000.0,0.120129,72737900.0,0.0,35134.532889,
2017-05-19,15894175.9475,3900.0,1990100000.0,0.221122,73752700.0,0.0,39891.918791,
2017-05-20,8739675.69694,2567.0,1921230000.0,0.21347,28870600.0,0.0,19795.747458,
2017-05-21,7299655.01126,2532.0,2030090000.0,0.225566,22914700.0,0.0,17106.52766,
2017-05-22,11514179.0249,2836.0,2192350000.0,0.243594,33772700.0,0.0,20647.012778,
2017-05-23,11300338.0182,2502.0,2341210000.0,0.260135,19114200.0,0.0,25784.123921,
2017-05-24,10261574.9449,2356.0,2401910000.0,0.266879,23787600.0,0.0,15925.699263,
2017-05-25,8709905.42292,2555.0,2353880000.0,0.261542,24245600.0,0.0,20773.104767,
2017-05-26,10177663.2148,2699.0,1844980000.0,0.204998,20842000.0,0.0,20596.202915,
2017-05-27,11972177.869,2853.0,1631650000.0,0.181294,28283500.0,0.0,23341.733383,
2017-05-28,4285097.8822,2109.0,1822710000.0,0.202523,19680000.0,0.0,13241.731933,
2017-05-29,3049037.07263,1684.0,1856770000.0,0.206308,9990310.0,0.0,9751.534424,
2017-05-30,3672877.59119,1968.0,1874330000.0,0.208259,13067800.0,0.0,12215.53547,
2017-05-31,3605471.74874,1969.0,1672130000.0,0.185792,13405700.0,0.0,12241.20708,
2017-06-01,3454747.27611,2018.0,1818990000.0,0.20211,16924700.0,0.0,12595.991252,
2017-06-02,5746885.55301,1974.0,2070530000.0,0.230059,13133400.0,0.0,13452.843973,
2017-06-03,6025765.35522,3611.0,2039810000.0,0.226646,13544800.0,0.0,17929.524037,
2017-06-04,5534844.45768,3429.0,1944480000.0,0.216053,10367500.0,0.0,15315.965026,
2017-06-05,4013902.46258,3153.0,1946560000.0,0.216285,22743200.0,0.0,14389.075443,
2017-06-06,5439297.65126,3716.0,2124690000.0,0.236077,12949100.0,0.0,15008.154179,
2017-06-07,29194106.4085,4107.0,2105850000.0,0.233983,12271700.0,0.0,16621.287155,
2017-06-08,3823902.9072,3551.0,1860060000.0,0.206673,11301000.0,0.0,15456.256218,
2017-06-09,3937676.1661,2597.0,1970650000.0,0.218961,11839500.0,0.0,13379.644033,
2017-06-10,9675227.7888,2946.0,1958400000.0,0.2176,20436700.0,0.0,21499.527611,
2017-06-11,4244453.22231,2450.0,1816140000.0,0.201793,17539500.0,0.0,16652.365256,
2017-06-12,45391761.186,2060.0,1962130000.0,0.218014,19158000.0,0.0,13297.141857,
2017-06-13,21951317.8887,2934.0,1816250000.0,0.201806,11999300.0,0.0,15049.76674,
2017-06-14,6419631.14923,3865.0,1893100000.0,0.210344,19994300.0,0.0,17545.32022,
2017-06-15,10360928.5638,3490.0,1806020000.0,0.200669,11938800.0,0.0,15088.865228,
2017-06-16,4078552.25532,1565.0,1758410000.0,0.195379,7807150.0,0.0,8505.460299,
2017-06-17,63694346.0462,2337.0,1736280000.0,0.19292,19853500.0,0.0,22960.742825,
2017-06-18,7466211.02546,1601.0,1856380000.0,0.206264,8272620.0,0.0,10563.355614,
2017-06-19,8358936.894,3880.0,1782000000.0,0.198,10282000.0,0.0,14992.241329,
2017-06-20,6595834.01272,5584.0,1760000000.0,0.195556,17721300.0,0.0,18184.359497,
2017-06-21,6347990.99497,2016.0,1802150000.0,0.200239,7562060.0,0.0,11947.735921,
2017-06-22,4179880.17147,1567.0,1720520000.0,0.191169,5643220.0,0.0,10450.692818,
2017-06-23,3200607.34588,1409.0,1645960000.0,0.182884,6104580.0,0.0,9216.241349,
2017-06-24,9133684.94328,1427.0,1777710000.0,0.197523,8007700.0,0.0,12358.819405,
2017-06-25,3108030.11249,1378.0,1667510000.0,0.185278,6781830.0,0.0,9923.863997,
2017-06-26,5168520.45656,1682.0,1597940000.0,0.177549,8615680.0,0.0,12061.134088,
2017-06-27,100080377.534,1687.0,1461290000.0,0.162366,5954270.0,0.0,19408.115614,
2017-06-28,25451158.8956,1870.0,1477110000.0,0.164123,7495030.0,0.0,13370.062241,
2017-06-29,3249937.73015,1608.0,1540500000.0,0.171167,4851220.0,0.0,16615.092204,
2017-06-30,2559613.155,1679.0,1474290000.0,0.16381,4116550.0,0.0,9725.061576,
2017-07-01,5334062.99686,2094.0,1436360000.0,0.159596,3496010.0,0.0,10642.036283,
2017-07-02,4822099.58732,2230.0,1307290000.0,0.145254,5179360.0,0.0,12128.46101,
